t,dose,q_c,q_p1,q_p2
7.388738873887389,0.0,0.06307082836728746,0.08071036066006534,0.0
7.38973897389739,0.0,0.06304316735292947,0.08067498638324803,0.0
7.39073907390739,0.0,0.0630155163838474,0.08063962923735496,0.0
7.391739173917392,0.0,0.06298787541941168,0.08060428924315226,0.0
7.3927392739273925,0.0,0.06296024441886744,0.08056896642150915,0.0
7.393739373937394,0.0,0.06293262334133429,0.08053366079339769,0.0
7.394739473947395,0.0,0.06290501214580657,0.08049837237989303,0.0
7.395739573957396,0.0,0.0628774107911531,0.08046310120217322,0.0
7.396739673967397,0.0,0.0628498192361174,0.08042784728151935,0.0
7.397739773977397,0.0,0.06282223743931754,0.08039261063931541,0.0
7.398739873987399,0.0,0.06279466535924617,0.0803573912970484,0.0
7.3997399739973995,0.0,0.06276710295427061,0.08032218927630837,0.0
7.400740074007401,0.0,0.0627395501826327,0.08028700459878818,0.0
7.401740174017402,0.0,0.06271200700244896,0.08025183728628388,0.0
7.402740274027403,0.0,0.06268447337171042,0.08021668736069426,0.0
7.403740374037404,0.0,0.06265694924828281,0.08018155484402131,0.0
7.404740474047405,0.0,0.06262943458990639,0.08014643975836983,0.0
7.405740574057406,0.0,0.06260192935419606,0.08011134212594771,0.0
7.406740674067406,0.0,0.06257443349864128,0.08007626196906574,0.0
7.407740774077408,0.0,0.06254694698060613,0.08004119931013769,0.0
7.408740874087409,0.0,0.06251946975732933,0.08000615417168036,0.0
7.40974097409741,0.0,0.06249200178592412,0.07997112657631347,0.0
7.410741074107411,0.0,0.062464543023378435,0.07993611654675979,0.0
7.411741174117412,0.0,0.06243709342655471,0.07990112410584495,0.0
7.412741274127413,0.0,0.06240965295219008,0.07986614927649768,0.0
7.413741374137413,0.0,0.062382221556896225,0.07983119208174962,0.0
7.414741474147415,0.0,0.06235479919715938,0.07979625254473534,0.0
7.4157415741574155,0.0,0.06232738582934051,0.07976133068869252,0.0
7.416741674167417,0.0,0.06229998140967505,0.07972642653696169,0.0
7.417741774177418,0.0,0.062272585894273126,0.07969154011298643,0.0
7.418741874187419,0.0,0.06224519923911939,0.07965667144031323,0.0
7.41974197419742,0.0,0.06221782140007318,0.07962182054259166,0.0
7.42074207420742,0.0,0.06219045233286838,0.07958698744357416,0.0
7.421742174217422,0.0,0.062163091993113435,0.07955217216711619,0.0
7.4227422742274225,0.0,0.0621357403362915,0.07951737473717621,0.0
7.423742374237424,0.0,0.062108397317760224,0.07948259517781558,0.0
7.424742474247425,0.0,0.062081062892751934,0.07944783351319876,0.0
7.425742574257426,0.0,0.0620537370163735,0.07941308976759304,0.0
7.426742674267427,0.0,0.062026419643606445,0.07937836396536885,0.0
7.427742774277427,0.0,0.06199911072930687,0.07934365613099942,0.0
7.428742874287429,0.0,0.061971810228205415,0.07930896628906108,0.0
7.4297429742974295,0.0,0.06194451810025286,0.07927429446003806,0.0
7.430743074307431,0.0,0.06191723576508772,0.07923963951893788,0.0
7.431743174317432,0.0,0.06188996436167439,0.07920500056129104,0.0
7.432743274327433,0.0,0.061862703899468505,0.07917037756911545,0.0
7.433743374337434,0.0,0.061835454387875514,0.07913577052447231,0.0
7.434743474347435,0.0,0.06180821583625048,0.0791011794094658,0.0
7.435743574357436,0.0,0.06178098825389823,0.07906660420624337,0.0
7.436743674367436,0.0,0.06175377165007325,0.0790320448969955,0.0
7.437743774377438,0.0,0.06172656603397972,0.0789975014639558,0.0
7.438743874387439,0.0,0.06169937141477158,0.0789629738894011,0.0
7.43974397439744,0.0,0.0616721878015524,0.07892846215565122,0.0
7.440744074407441,0.0,0.0616450152033755,0.07889396624506927,0.0
7.441744174417442,0.0,0.06161785362924386,0.07885948614006132,0.0
7.442744274427443,0.0,0.06159070308811022,0.07882502182307673,0.0
7.443744374437443,0.0,0.06156356358887695,0.07879057327660786,0.0
7.444744474447445,0.0,0.06153643514039614,0.07875614048319025,0.0
7.4457445744574455,0.0,0.061509317751469644,0.07872172342540262,0.0
7.446744674467447,0.0,0.06148221143084891,0.07868732208586672,0.0
7.447744774477448,0.0,0.06145511618723519,0.07865293644724751,0.0
7.448744874487449,0.0,0.06142803202927934,0.078618566492253,0.0
7.44974497449745,0.0,0.06140095896558202,0.07858421220363444,0.0
7.45074507450745,0.0,0.061373897004693506,0.0785498735641861,0.0
7.451745174517452,0.0,0.061346846155113786,0.07851555055674542,0.0
7.4527452745274525,0.0,0.061319806425292604,0.07848124316419301,0.0
7.453745374537454,0.0,0.061292777823629324,0.07844695136945253,0.0
7.454745474547455,0.0,0.0612657603584731,0.07841267515549086,0.0
7.455745574557456,0.0,0.06123875403812269,0.07837841450531788,0.0
7.456745674567457,0.0,0.06121175887082665,0.07834416940198677,0.0
7.457745774577457,0.0,0.06118477486478317,0.0783099398285937,0.0
7.458745874587459,0.0,0.06115780202814013,0.07827572576827799,0.0
7.4597459745974595,0.0,0.06113084036899519,0.07824152720422217,0.0
7.460746074607461,0.0,0.061103889895395606,0.0782073441196518,0.0
7.461746174617462,0.0,0.06107695061533844,0.07817317649783566,0.0
7.462746274627463,0.0,0.06105002253677035,0.07813902432208554,0.0
7.463746374637464,0.0,0.0610231056675878,0.07810488757575651,0.0
7.464746474647465,0.0,0.060996200015636846,0.07807076624224663,0.0
7.465746574657466,0.0,0.06096930558871336,0.07803666030499719,0.0
7.466746674667466,0.0,0.060942422394562816,0.07800256974749255,0.0
7.467746774677468,0.0,0.06091555044088041,0.07796849455326019,0.0
7.468746874687469,0.0,0.0608886897353111,0.07793443470587079,0.0
7.46974697469747,0.0,0.060861840285449456,0.07790039018893806,0.0
7.470747074707471,0.0,0.06083500209883983,0.07786636098611897,0.0
7.471747174717472,0.0,0.060808175182976196,0.07783234708111346,0.0
7.472747274727473,0.0,0.06078135954530232,0.07779834845766476,0.0
7.473747374737473,0.0,0.060754555193211573,0.07776436509955909,0.0
7.474747474747475,0.0,0.06072776213404707,0.07773039699062585,0.0
7.4757475747574755,0.0,0.06070098037510167,0.07769644411473764,0.0
7.476747674767477,0.0,0.06067420992361782,0.07766250645581006,0.0
7.477747774777478,0.0,0.06064745078678781,0.07762858399780198,0.0
