t,dose,q_c,q_p
0.0,2.0,0.0,0.0
0.0008000800080008001,2.0,0.0015988806131088623,6.396161386277223e-07
0.0016001600160016002,2.0,0.003195205829597266,2.5564191350824128e-06
0.0024002400240024004,2.0,0.004788980755335811,5.747345707299204e-06
0.0032003200320032004,2.0,0.006380210484989544,1.0209339470191524e-05
0.004000400040004,2.0,0.007968900102710966,1.593935050761076e-05
0.004800480048004801,2.0,0.009555054682198947,2.2934335335957842e-05
0.0056005600560056,2.0,0.011138679286698736,3.119125690418323e-05
0.006400640064006401,2.0,0.012719778969001942,4.070708459378694e-05
0.007200720072007201,2.0,0.014298358771446557,5.14787942188185e-05
0.008000800080008,2.0,0.015874423725916933,6.350336802587698e-05
0.0088008800880088,2.0,0.017447978853843797,7.677779469411101e-05
0.009600960096009602,2.0,0.019019029166204248,9.129906933521875e-05
0.010401040104010401,2.0,0.02058757966352175,0.00010706419349344788
0.0112011201120112,2.0,0.02215363534288443,0.00012407017081042935
0.012001200120012002,2.0,0.023717201708062095,0.00014231369192873103
0.012801280128012802,2.0,0.02527828401372846,0.00016179160133076404
0.013601360136013601,2.0,0.026836887163122436,0.0001825009605535096
0.014401440144014403,2.0,0.028393016050844197,0.00020443883644551532
0.015201520152015202,2.0,0.02994667556285522,0.00022760230116689509
0.016001600160016,2.0,0.03149787057647827,0.0002519884321893293
0.0168016801680168,2.0,0.0330466059603974,0.00027759431229606443
0.0176017601760176,2.0,0.03459288657465796,0.00030441702958191366
0.018401840184018404,2.0,0.036136717270666585,0.00033245367745325644
0.019201920192019203,2.0,0.03767810289119118,0.0003617013546280383
0.020002000200020003,2.0,0.039217048270360974,0.0003921571651357714
0.020802080208020803,2.0,0.04075355823366646,0.0004238182183175342
0.021602160216021602,2.0,0.04228763759795945,0.0004566816288259715
0.0224022402240224,2.0,0.043819291171452994,0.0004907445166252945
0.023202320232023205,2.0,0.04534852375372149,0.0005260040069912809
0.024002400240024004,2.0,0.046875340135700584,0.0005624572305112743
0.024802480248024804,2.0,0.048399745099687225,0.000600101323084185
0.025602560256025603,2.0,0.04992174341933966,0.0006389334259204895
0.026402640264026403,2.0,0.05144133985967741,0.0006789506855422309
0.027202720272027203,2.0,0.05295853917708129,0.0007201502537830184
0.028002800280028002,2.0,0.054473346119293435,0.0007625292877880283
0.028802880288028805,2.0,0.05598576542541722,0.000806084950014002
0.029602960296029605,2.0,0.05749580182591733,0.0008508144082292477
0.030403040304030404,2.0,0.059003460042619756,0.0008967148355136408
0.031203120312031204,2.0,0.060508744788711745,0.0009437834102586217
0.032003200320032,2.0,0.06201166076874188,0.0009920173161671985
0.032803280328032806,2.0,0.06351221267861998,0.001041413742253945
0.0336033603360336,2.0,0.06501040520561721,0.0010919698828450008
0.034403440344034406,2.0,0.06650624302836597,0.0011436829375780734
0.0352035203520352,2.0,0.06799973081685998,0.0011965501114024344
0.036003600360036005,2.0,0.06949087323245424,0.001250568614578924
0.03680368036803681,2.0,0.07097967492786506,0.0013057356626799482
0.037603760376037604,2.0,0.07246614054717002,0.0013620484765894776
0.03840384038403841,2.0,0.07395027472580798,0.0014195042825030518
0.0392039203920392,2.0,0.07543208209057908,0.001478100311927774
0.040004000400040006,2.0,0.07691156725964483,0.0015378338016823173
0.0408040804080408,2.0,0.07838873484252795,0.0015987019938969178
0.041604160416041605,2.0,0.07986358944011246,0.0016607021360133796
0.04240424042404241,2.0,0.08133613564464368,0.0017238314807850729
0.043204320432043204,2.0,0.0828063780397282,0.0017880872862769339
0.04400440044004401,2.0,0.08427432120033398,0.0018534668158654657
0.0448044804480448,2.0,0.08573996969279016,0.0019199673382387374
0.045604560456045606,2.0,0.08720332807478726,0.0019875861273963846
0.04640464046404641,2.0,0.088664400895377,0.002056320462649609
0.047204720472047206,2.0,0.09012319269497243,0.002126167628621179
0.04800480048004801,2.0,0.09157970800534798,0.0021971249152454293
0.048804880488048805,2.0,0.09303395134963921,0.0022691896177682615
0.04960496049604961,2.0,0.09448592724234309,0.002342359036747142
0.050405040504050404,2.0,0.0959356401893178,0.0024166304780511047
0.05120512051205121,2.0,0.09738309468778286,0.0024920012528607503
0.05200520052005201,2.0,0.09882829522631909,0.0025684686776682453
0.052805280528052806,2.0,0.10027124628486853,0.002646030074277321
0.05360536053605361,2.0,0.10171195233473462,0.002724682769803278
0.054405440544054405,2.0,0.10315041783858195,0.0028044240966729806
0.05520552055205521,2.0,0.10458664725043654,0.002885251392624862
0.056005600560056004,2.0,0.10602064501568559,0.0029671620007089197
0.05680568056805681,2.0,0.10745241557107765,0.0030501532692867187
0.05760576057605761,2.0,0.10888196334472253,0.00313422255203139
0.058405840584058406,2.0,0.11030929275609136,0.00321936720792763
0.05920592059205921,2.0,0.11173440821601655,0.0033055846012717033
0.060006000600060005,2.0,0.11315731412669175,0.0033928721016714394
0.06080608060806081,2.0,0.11457801488167199,0.0034812270840462334
0.06160616061606161,2.0,0.1159965148658735,0.0035706469286270522
0.06240624062406241,2.0,0.11741281845557386,0.0036611290209564193
0.0632063206320632,2.0,0.11882693001841191,0.0037526707518884326
0.064006400640064,2.0,0.12023885391338779,0.0038452695175887567
0.06480648064806481,2.0,0.12164859449086296,0.003938922719534618
0.06560656065606561,2.0,0.12305615609256013,0.004033627764514807
0.0664066406640664,2.0,0.12446154305156326,0.0041293820646296905
0.0672067206720672,2.0,0.1258647596923177,0.004226183037291192
0.06800680068006801,2.0,0.12726581033062997,0.004324028105222808
0.06880688068806881,2.0,0.1286646992736681,0.004422914696459596
0.06960696069606961,2.0,0.13006143081996108,0.004522840244348183
0.0704070407040704,2.0,0.13145600925939946,0.004623802187546761
0.0712071207120712,2.0,0.13284843887323491,0.004725797970025091
0.07200720072007201,2.0,0.1342387239340806,0.004828825041064496
0.07280728072807281,2.0,0.13562686870591073,0.00493288085525787
0.07360736073607362,2.0,0.13701287744406096,0.0050379628725096695
0.0744074407440744,2.0,0.1383967543952282,0.005144068558035919
0.07520752075207521,2.0,0.13977850379747064,0.005251195382364211
0.07600760076007601,2.0,0.14115812988020773,0.005359340821333701
0.07680768076807681,2.0,0.14253563686422033,0.0054685023560951136
0.07760776077607762,2.0,0.1439110289616504,0.005578677473110738
0.0784078407840784,2.0,0.1452843103760013,0.0056898636641544275
0.07920792079207921,2.0,0.14665548530213776,0.005802058426311611
0.08000800080008001,2.0,0.1480245579262857,0.005915259261979274
0.08080808080808081,2.0,0.14939153242603226,0.006029463678865973
0.0816081608160816,2.0,0.15075641297032594,0.006144669189991827
0.08240824082408241,2.0,0.15211920371947665,0.0062608733136885275
0.08320832083208321,2.0,0.1534799088251554,0.006378073573599327
0.08400840084008401,2.0,0.1548385324303946,0.006496267498679047
0.08480848084808482,2.0,0.1561950786695879,0.0066154526231940744
0.0856085608560856,2.0,0.15754955166849025,0.006735626486722359
0.08640864086408641,2.0,0.15890195554421793,0.006856786634153429
0.08720872087208721,2.0,0.1602522944052485,0.006978930615688362
0.08800880088008801,2.0,0.16160057235142067,0.007102055986839818
0.08880888088808882,2.0,0.16294679347393468,0.0072261603084320105
0.0896089608960896,2.0,0.16429096185535189,0.007351241146600725
0.09040904090409041,2.0,0.16563308156959497,0.007477296072793316
0.09120912091209121,2.0,0.16697315668194795,0.007604322663768701
0.09200920092009202,2.0,0.16831119124905608,0.007732318501597364
0.09280928092809282,2.0,0.16964718931892595,0.007861281173661352
0.09360936093609361,2.0,0.17098115493092533,0.007991208272654284
0.09440944094409441,2.0,0.1723130921157835,0.00812209739658135
0.09520952095209521,2.0,0.17364300489559079,0.008253946148759293
0.09600960096009602,2.0,0.17497089728379894,0.008386752137816433
0.0968096809680968,2.0,0.176296773285221,0.008520512977692643
0.09760976097609761,2.0,0.17762063689603122,0.008655226287639387
0.09840984098409841,2.0,0.17894249210376525,0.008790889692219668
0.09920992099209922,2.0,0.18026234288731993,0.008927500821308072
0.10001000100010002,2.0,0.18158019321695348,0.009065057310090748
0.10081008100810081,2.0,0.18289604705428525,0.009203556799065407
0.10161016101610161,2.0,0.1842099083522961,0.009342996934041333
0.10241024102410241,2.0,0.18552178105532804,0.009483375366139375
0.10321032103210322,2.0,0.18683166909908439,0.009624689751791938
0.10401040104010402,2.0,0.18813957641062976,0.009766937752743008
0.10481048104810481,2.0,0.18944550690839002,0.009910117036048131
0.10561056105610561,2.0,0.19074946450215244,0.010054225274074421
0.10641064106410641,2.0,0.19205145309306554,0.01019926014450055
0.10721072107210722,2.0,0.193351476573639,0.010345219330316768
0.10801080108010802,2.0,0.1946495388277439,0.010492100519824892
0.10881088108810881,2.0,0.1959456437306126,0.010639901406638284
0.10961096109610961,2.0,0.1972397951488388,0.010788619689681901
0.11041104110411042,2.0,0.1985319969403774,0.010938253073192255
0.11121112111211122,2.0,0.199822252952712,0.011088799267850164
0.11201120112011201,2.0,0.20111056690581097,0.011240256063134913
0.11281128112811281,2.0,0.2023969425496805,0.011392621229926079
0.11361136113611361,2.0,0.20368138369574937,0.011545892501104823
0.11441144114411442,2.0,0.20496389414822816,0.011700067613986766
0.11521152115211522,2.0,0.20624447770410914,0.011855144310321988
0.11601160116011601,2.0,0.2075231381531662,0.01201112033629503
0.11681168116811681,2.0,0.20879987927795515,0.012167993442524894
0.11761176117611762,2.0,0.2100747048538133,0.012325761384065034
0.11841184118411842,2.0,0.21134761864885981,0.01248442192040337
0.11921192119211922,2.0,0.2126186244239955,0.012643972815462276
0.12001200120012001,2.0,0.21388772593290287,0.012804411837598582
0.12081208120812081,2.0,0.21515492692204624,0.012965736759603589
0.12161216121612162,2.0,0.21642023113067152,0.013127945358703045
0.12241224122412242,2.0,0.21768364229080645,0.013291035416557162
0.12321232123212322,2.0,0.21894516412726034,0.013455004719260607
0.12401240124012401,2.0,0.22020480035762433,0.013619851057342511
0.12481248124812482,2.0,0.22146255469227127,0.013785572225766462
0.1256125612561256,2.0,0.22271843083435566,0.013952166023930504
0.1264126412641264,2.0,0.22397243247981377,0.014119630255667147
0.1272127212721272,2.0,0.22522456331736354,0.014287962729243351
0.128012801280128,2.0,0.22647482702850463,0.014457161257360542
0.12881288128812882,2.0,0.22772322728751845,0.0146272236571546
0.12961296129612962,2.0,0.22896976776146807,0.014798147750195865
0.13041304130413042,2.0,0.23021445211019834,0.014969931362489138
0.13121312131213123,2.0,0.23145728398633575,0.015142572324473674
0.13201320132013203,2.0,0.2326982670352885,0.015316068471023195
0.1328132813281328,2.0,0.23393740489524661,0.01549041764144587
0.1336133613361336,2.0,0.2351747011971817,0.015665617679484344
0.1344134413441344,2.0,0.23641015956484718,0.015841666433315707
0.1352135213521352,2.0,0.23764378361477814,0.01601856175555151
0.13601360136013602,2.0,0.23887557695629133,0.016196301503237767
0.13681368136813682,2.0,0.24010554319148533,0.016374883537854944
