t,dose,q_c,q_p
4.783478347834784,0.0,0.004618423004359636,0.007472246656435923
4.784478447844784,0.0,0.00461666522242017,0.00746938922030385
4.785478547854786,0.0,0.004614908132561489,0.007466532863223583
4.7864786478647865,0.0,0.004613151734355211,0.007463677584878622
4.787478747874787,0.0,0.004611396027372395,0.0074608233849530105
4.788478847884789,0.0,0.004609641011183546,0.007457970263131349
4.789478947894789,0.0,0.004607886685358615,0.007455118219098795
4.790479047904791,0.0,0.004606133049466996,0.007452267252541052
4.791479147914791,0.0,0.004604380103077531,0.007449417363144386
4.792479247924793,0.0,0.004602627845758503,0.007446568550595606
4.7934793479347935,0.0,0.004600876277077645,0.00744372081458209
4.794479447944794,0.0,0.004599125396602132,0.007440874154791755
4.795479547954796,0.0,0.004597375203898581,0.007438028570913075
4.796479647964796,0.0,0.004595625698533061,0.007435184062635084
4.797479747974798,0.0,0.00459387688007108,0.007432340629647362
4.798479847984798,0.0,0.0045921287480775955,0.007429498271640052
4.7994799479948,0.0,0.004590381302117005,0.007426656988303837
4.8004800480048,0.0,0.004588634541753157,0.007423816779329967
4.801480148014802,0.0,0.004586888466549339,0.007420977644410237
4.802480248024803,0.0,0.0045851430760682895,0.007418139583237001
4.803480348034803,0.0,0.004583398369872187,0.007415302595503164
4.804480448044805,0.0,0.004581654347522656,0.007412466680902181
4.805480548054805,0.0,0.004579911008580769,0.007409631839128069
4.806480648064807,0.0,0.004578168352607039,0.007406798069875392
4.807480748074807,0.0,0.004576426379161429,0.007403965372839272
4.808480848084809,0.0,0.004574685087803342,0.00740113374771538
4.8094809480948095,0.0,0.004572944478091631,0.007398303194199945
4.81048104810481,0.0,0.00457120454958459,0.007395473711989747
4.811481148114812,0.0,0.004569465301839958,0.0073926453007821195
4.812481248124812,0.0,0.004567726734414924,0.007389817960274952
4.813481348134814,0.0,0.0045659888468661146,0.007386991690166685
4.814481448144814,0.0,0.004564251638749609,0.007384166490156316
4.815481548154816,0.0,0.004562515109620924,0.00738134235994339
4.8164816481648165,0.0,0.004560779259035029,0.007378519299228014
4.817481748174817,0.0,0.004559044086546332,0.007375697307710843
4.818481848184819,0.0,0.004557309591708687,0.007372876385093085
4.819481948194819,0.0,0.004555575774075399,0.0073700565310765055
4.820482048204821,0.0,0.00455384263319921,0.007367237745363418
4.821482148214821,0.0,0.004552110168632312,0.007364420027656701
4.822482248224823,0.0,0.004550378379926339,0.00736160337765977
4.8234823482348235,0.0,0.0045486472666323744,0.00735878779507661
4.824482448244824,0.0,0.004546916828300942,0.00735597327961175
4.825482548254826,0.0,0.004545187064482011,0.007353159830970272
4.826482648264826,0.0,0.004543457974725,0.007350347448857823
