t,dose,q_e,q_c,q_p
8.86988698869887,0.0,0.0010980781064936097,0.0025451840673340444,0.0036974564630128876
8.870887088708871,0.0,0.0010975293590778689,0.0025443207532650663,0.0036963160429447544
8.871887188718873,0.0,0.0010969808865941913,0.002543457645355501,0.003695175964505417
8.872887288728872,0.0,0.0010964326889013627,0.0025425947439344353,0.003694036227401209
8.873887388738874,0.0,0.0010958847658582255,0.002541732049332466,0.003692896831337524
8.874887488748875,0.0,0.0010953371173236838,0.0025408695618817125,0.003691757776018836
8.875887588758875,0.0,0.001094789743156701,0.0025400072819158088,0.0036906190611486847
8.876887688768877,0.0,0.001094242643216297,0.0025391452097699024,0.003689480686429677
8.877887788778878,0.0,0.001093695817361553,0.002538283345780659,0.003688342651563495
8.87888788878888,0.0,0.0010931492654516093,0.002537421690286262,0.0036872049562508887
8.87988798879888,0.0,0.0010926029873456658,0.002536560243626411,0.003686067600191681
8.88088808880888,0.0,0.0010920569829029783,0.002535699006142317,0.0036849305830847575
8.881888188818882,0.0,0.0010915112519828657,0.002534837978176713,0.003683793904628081
8.882888288828884,0.0,0.0010909657944447038,0.0025339771600738463,0.003682657564518683
8.883888388838884,0.0,0.0010904206101479297,0.0025331165521794816,0.0036815215624526653
8.884888488848885,0.0,0.001089875698952036,0.0025322561548408954,0.0036803858981251953
8.885888588858887,0.0,0.0010893310607165772,0.002531395968406886,0.0036792505712305162
8.886888688868886,0.0,0.0010887866953011678,0.0025305359932277665,0.0036781155814619407
8.887888788878888,0.0,0.0010882426025654777,0.002529676229655363,0.0036769809285118467
8.88888888888889,0.0,0.0010876987823692393,0.0025288166780430225,0.0036758466120716876
8.88988898889889,0.0,0.0010871552345722427,0.0025279573387456044,0.0036747126318319844
8.89088908890889,0.0,0.0010866119590343388,0.0025270982121194897,0.003673578987482331
8.891889188918892,0.0,0.0010860689556154344,0.0025262392985225673,0.0036724456787113856
8.892889288928894,0.0,0.0010855262241754981,0.0025253805983142504,0.0036713127052068815
8.893889388938893,0.0,0.001084983764574558,0.0025245221118554654,0.003670180066655623
8.894889488948895,0.0,0.001084441576672698,0.002523663839508653,0.003669047762743479
8.895889588958896,0.0,0.001083899660330065,0.0025228057816377727,0.003667915793155393
8.896889688968898,0.0,0.0010833580154068633,0.0025219479386082997,0.0036667841575753765
8.897889788978897,0.0,0.0010828166417633568,0.0025210903107872277,0.0036656528556865166
8.898889888988899,0.0,0.0010822755392598667,0.002520232898543061,0.003664521887170959
8.8998899889989,0.0,0.0010817347077567761,0.0025193757022458248,0.0036633912517099305
8.9008900890089,0.0,0.0010811941471145265,0.0025185187222670617,0.0036622609489837255
8.901890189018902,0.0,0.0010806538571936164,0.002517661958979825,0.0036611309786717026
8.902890289028903,0.0,0.001080113837854606,0.002516805412758688,0.0036600013404522974
8.903890389038905,0.0,0.0010795740889581135,0.0025159490839797407,0.0036588720340030127
8.904890489048904,0.0,0.001079034610364818,0.0025150929730205903,0.0036577430590004245
8.905890589058906,0.0,0.0010784954019354535,0.0025142370802603555,0.0036566144151201716
8.906890689068907,0.0,0.0010779564635308178,0.002513381406079675,0.0036554861020369703
8.907890789078907,0.0,0.0010774177950117658,0.002512525950860705,0.0036543581194246064
8.908890889088909,0.0,0.0010768793962392107,0.0025116707149871135,0.0036532304669559287
8.90989098909891,0.0,0.001076341267074126,0.002510815698844088,0.0036521031443028642
8.910891089108912,0.0,0.0010758034073775446,0.002509960902818332,0.0036509761511364066
8.911891189118911,0.0,0.0010752658170105588,0.002509106327298067,0.003649849487126622
8.912891289128913,0.0,0.0010747284958343177,0.0025082519726730246,0.003648723151942642
8.913891389138914,0.0,0.0010741914437100318,0.0025073978393344585,0.003647597145252671
8.914891489148914,0.0,0.001073654660498971,0.002506543927675139,0.0036464714667239872
8.915891589158916,0.0,0.0010731181460624617,0.0025056902380893474,0.0036453461160229307
8.916891689168917,0.0,0.0010725819002618921,0.0025048367709728852,0.0036442210928149185
