t,dose,q_e,q_c,q_p
4.411441144114412,0.0,0.005413723617677297,0.034715589711539485,0.050763734459220014
4.4124412441244125,0.0,0.005408331007287657,0.03470232160140802,0.05074767769162843
4.413441344134413,0.0,0.005402943901051771,0.03468905844397145,0.05073162368649718
4.414441444144415,0.0,0.005397562292973773,0.034675800237894225,0.050715572446292774
4.415441544154415,0.0,0.0053921861770603735,0.03466254698184443,0.050699523973478544
4.416441644164417,0.0,0.005386815547320837,0.03464929867449376,0.05068347827051453
4.417441744174417,0.0,0.005381450397767007,0.03463605531451756,0.050667435339857625
4.418441844184419,0.0,0.0053760907224132785,0.03462281690059476,0.05065139518396141
4.4194419441944195,0.0,0.005370736515276631,0.03460958343140798,0.05063535780527631
4.42044204420442,0.0,0.005365387770376594,0.03459635490564341,0.050619323206249484
4.421442144214422,0.0,0.0053600444817352615,0.03458313132199088,0.05060329138932485
4.422442244224422,0.0,0.005354706643377313,0.03456991267914388,0.05058726235694316
4.423442344234424,0.0,0.005349374249329975,0.03455669897579947,0.050571236111541865
4.424442444244424,0.0,0.005344047293623051,0.034543490210658404,0.050555212655555244
4.425442544254426,0.0,0.005338725770288905,0.034530286382424995,0.050539191991414316
4.4264426442644265,0.0,0.005333409673362473,0.03451708748980724,0.0505231741215469
4.427442744274427,0.0,0.005328098996881254,0.03450389353151671,0.050507159048377576
4.428442844284429,0.0,0.005322793734885304,0.034490704506268656,0.05049114677432766
4.429442944294429,0.0,0.005317493881417266,0.034477520412781924,0.05047513730181531
4.430443044304431,0.0,0.005312199430522326,0.03446434124977897,0.050459130633255404
4.431443144314431,0.0,0.005306910376248258,0.03445116701598594,0.050443126771059624
4.432443244324433,0.0,0.005301626712645383,0.034437997710132534,0.05042712571763639
4.433443344334433,0.0,0.0052963484337666044,0.03442483333095213,0.05041112747539094
4.434443444344434,0.0,0.005291075533667384,0.03441167387718171,0.05039513204672526
4.4354435443544356,0.0,0.005285808006405739,0.03439851934756187,0.05037913943403807
4.436443644364436,0.0,0.005280545846042279,0.03438536974083688,0.050363149639724956
4.437443744374438,0.0,0.0052752890466401525,0.034372225055754574,0.05034716266617818
4.438443844384438,0.0,0.005270037602265096,0.03435908529106648,0.05033117851578686
4.43944394439444,0.0,0.005264791506985395,0.03434595044552769,0.05031519719093681
4.44044404440444,0.0,0.005259550754871916,0.03433282051789697,0.050299218694010675
4.441444144414442,0.0,0.005254315339998076,0.03431969550693667,0.05028324302738784
4.4424442444244425,0.0,0.0052490852564398794,0.034306575411412826,0.050267270193444485
4.443444344434443,0.0,0.005243860498275876,0.03429346023009504,0.05025130019455356
4.444444444444445,0.0,0.005238641059587185,0.034280349961756565,0.05023533303308475
4.445444544454445,0.0,0.005233426934457507,0.034267244605174295,0.05021936871140457
4.446444644464447,0.0,0.0052282181169730916,0.034254144159128724,0.05020340723187625
4.447444744474447,0.0,0.0052230146012227675,0.034241048622404006,0.05018744859685987
4.448444844484449,0.0,0.005217816381297919,0.03422795799378789,0.05017149280871219
