t,dose,q_c,q_p
5.5275527552755275,0.0,0.003474020516928287,0.005624712892583998
5.528552855285529,0.0,0.0034726846201433466,0.005622569742460662
5.52955295529553,0.0,0.0034713492588665145,0.005620427396447742
5.53055305530553,0.0,0.003470014433041985,0.0056182858541543815
5.531553155315532,0.0,0.0034686801426134523,0.005616145115190161
5.532553255325532,0.0,0.003467346387524115,0.005614005179165094
5.533553355335534,0.0,0.0034660131677166682,0.005611866045689621
5.5345534553455344,0.0,0.003464680483133311,0.0056097277143746195
5.535553555355536,0.0,0.0034633483337157397,0.005607590184831389
5.536553655365537,0.0,0.0034620167194051553,0.005605453456671669
5.537553755375537,0.0,0.003460685640142256,0.005603317529507625
5.538553855385539,0.0,0.00345935509586724,0.005601182402951855
5.539553955395539,0.0,0.00345802508651981,0.005599048076617388
5.540554055405541,0.0,0.0034566956120391655,0.005596914550117684
5.541554155415541,0.0,0.00345536667236401,0.005594781823066636
5.542554255425543,0.0,0.0034540382674325435,0.005592649895078563
5.5435543554355435,0.0,0.003452710397182471,0.005590518765768223
5.544554455445544,0.0,0.003451383061550994,0.0055883884347507976
5.545554555455546,0.0,0.003450056260474816,0.005586258901641901
5.546554655465546,0.0,0.0034487299938901444,0.005584130166057584
5.547554755475548,0.0,0.0034474042617326814,0.005582002227614321
5.548554855485548,0.0,0.003446079063937634,0.005579875085929022
5.54955495549555,0.0,0.0034447544004397083,0.0055777487406190275
5.5505550555055505,0.0,0.0034434302711731117,0.00557562319130211
5.551555155515552,0.0,0.0034421066760715498,0.005573498437596467
5.552555255525553,0.0,0.0034407836150682327,0.005571374479120738
5.553555355535553,0.0,0.0034394610880958687,0.005569251315493985
5.554555455545555,0.0,0.0034381390950866653,0.005567128946335701
5.555555555555555,0.0,0.0034368176359723343,0.005565007371265815
5.556555655565557,0.0,0.003435496710684084,0.005562886589904684
5.5575557555755575,0.0,0.003434176319152628,0.005560766601873098
5.558555855585559,0.0,0.003432856461308175,0.005558647406792274
5.55955595559556,0.0,0.00343153713708044,0.005556529004283868
5.56055605560556,0.0,0.0034302183463986334,0.005554411393969959
5.561556155615562,0.0,0.003428900089191469,0.005552294575473057
5.562556255625562,0.0,0.003427582365387161,0.005550178548416112
5.563556355635564,0.0,0.0034262651749134227,0.005548063312422496
5.5645564556455644,0.0,0.0034249485176974714,0.005545948867116017
5.565556555655566,0.0,0.00342363239366602,0.005543835212120911
