t,dose,q_c,q_p
0.23702370237023704,0.0,0.31003668688738817,0.043504081330110134
0.23802380238023801,0.0,0.30946076897658076,0.04377021953089766
0.23902390239023902,0.0,0.3088862673538682,0.04403551671441408
0.24002400240024002,0.0,0.3083131783544665,0.04429997513252172
0.24102410241024103,0.0,0.30774149832259867,0.0445635970315212
0.24202420242024203,0.0,0.3071712236114948,0.04482638465215138
0.24302430243024303,0.0,0.3066023505833922,0.0450883402295894
0.24402440244024404,0.0,0.30603487560953513,0.04534946599345067
0.245024502450245,0.0,0.30546879507017516,0.04560976416778885
0.24602460246024602,0.0,0.30490410535457074,0.04586923697109589
0.24702470247024702,0.0,0.3043408028609875,0.046127886616302
0.24802480248024802,0.0,0.30377888399669833,0.04638571531077565
0.24902490249024903,0.0,0.3032183451779829,0.04664272525632357
0.25002500250025,0.0,0.3026591828301283,0.04689891864919076
0.251025102510251,0.0,0.30210139338742853,0.04715429768006052
0.252025202520252,0.0,0.3015449732931847,0.04740886453405438
0.253025302530253,0.0,0.3009899189997051,0.047662621390732136
0.254025402540254,0.0,0.30043622696830513,0.04791557042409188
0.255025502550255,0.0,0.29988389366930723,0.04816771380256993
0.256025602560256,0.0,0.2993329155820409,0.04841905368904091
0.25702570257025703,0.0,0.29878328919484287,0.04866959224081769
0.25802580258025803,0.0,0.2982350110050569,0.04891933160965141
0.25902590259025904,0.0,0.2976880775190338,0.04916827394173148
0.26002600260026004,0.0,0.2971424852521316,0.04941642137768558
0.26102610261026105,0.0,0.2965982307287154,0.04966377605257964
0.26202620262026205,0.0,0.2960553104821572,0.04991034009591788
0.26302630263026305,0.0,0.2955137210548365,0.05015611563164277
0.264026402640264,0.0,0.2949734589981395,0.05040110477813503
0.265026502650265,0.0,0.2944345208724597,0.05064530964821372
0.266026602660266,0.0,0.2938969032471977,0.05088873234913608
0.267026702670267,0.0,0.2933606027007612,0.05113137498259766
0.268026802680268,0.0,0.29282561582056493,0.05137323964473228
0.269026902690269,0.0,0.2922919392030308,0.05161432842611201
0.27002700270027,0.0,0.29175956945358783,0.051854643411747184
0.27102710271027103,0.0,0.291228503186672,0.05209418668108642
0.27202720272027203,0.0,0.2906987370257266,0.052332960308016596
0.27302730273027304,0.0,0.2901702676032018,0.05257096636086286
0.27402740274027404,0.0,0.2896430915605551,0.05280820690238861
0.27502750275027504,0.0,0.28911720554825093,0.05304468398979554
0.27602760276027605,0.0,0.2885926062257609,0.05328039967472358
0.27702770277027705,0.0,0.2880692902615637,0.053515356003250955
0.27802780278027805,0.0,0.2875472543331451,0.05374955501589414
0.279027902790279,0.0,0.287026495126998,0.05398299874760785
0.28002800280028,0.0,0.2865070093386224,0.05421568922778515
0.281028102810281,0.0,0.2859887936725254,0.05444762848025728
